81	e0	e306	C
62	e96	e84	NC
62	e97	e77	NC
62	e100	e69	NC
62	e102	e15	NC
62	e102	e42	NC
62	e104	e88	NC
62	e104	e102	NC
62	e108	e31	NC
62	e112	e44	NC
62	e113	e31	NC
62	e114	e121	NC
62	e115	e17	NC
62	e117	e128	NC
62	e122	e41	NC
62	e123	e13	NC
62	e123	e113	NC
62	e124	e77	NC
62	e125	e102	NC
62	e126	e127	NC
62	e127	e33	NC
62	e134	e14	NC
62	e135	e127	NC
62	e136	e79	NC
62	e136	e94	NC
62	e140	e50	NC
62	e141	e119	NC
89	e7	e10	C
89	e7	e11	C
89	e7	e140	C
89	e7	e247	C
89	e8	e38	C
89	e9	e188	C
89	e10	e11	C
89	e10	e140	C
89	e10	e247	C
89	e11	e140	C
89	e11	e247	C
89	e13	e46	C
89	e14	e207	C
89	e14	e232	C
89	e14	e265	C
89	e15	e16	C
89	e18	e94	C
89	e19	e84	C
89	e19	e186	C
89	e19	e191	C
89	e20	e29	C
89	e20	e59	C
89	e20	e124	C
89	e20	e183	C
89	e25	e282	C
89	e29	e59	C
89	e29	e124	C
89	e29	e183	C
89	e34	e76	C
89	e34	e126	C
89	e38	e48	C
89	e38	e79	C
89	e38	e141	C
89	e38	e168	C
89	e38	e187	C
89	e38	e244	C
89	e41	e43	C
89	e41	e81	C
89	e43	e81	C
89	e44	e176	C
89	e50	e78	C
89	e50	e97	C
89	e50	e98	C
89	e50	e101	C
89	e50	e138	C
89	e50	e147	C
89	e54	e163	C
89	e59	e124	C
89	e59	e183	C
89	e63	e65	C
89	e63	e100	C
89	e63	e102	C
89	e63	e103	C
89	e63	e118	C
89	e63	e144	C
89	e63	e150	C
89	e63	e151	C
89	e63	e154	C
89	e63	e155	C
89	e63	e208	C
89	e63	e210	C
89	e63	e233	C
89	e63	e235	C
89	e63	e258	C
89	e63	e264	C
89	e63	e273	C
89	e65	e100	C
89	e65	e102	C
89	e65	e103	C
89	e65	e118	C
89	e65	e144	C
89	e65	e150	C
89	e65	e151	C
89	e65	e154	C
89	e65	e155	C
89	e65	e208	C
89	e65	e210	C
89	e65	e233	C
89	e65	e235	C
89	e65	e258	C
89	e65	e264	C
89	e65	e273	C
89	e67	e249	C
89	e68	e75	C
89	e71	e205	C
89	e71	e206	C
89	e71	e230	C
89	e71	e231	C
89	e71	e252	C
89	e72	e266	C
89	e73	e89	C
89	e74	e96	C
89	e74	e177	C
89	e76	e126	C
89	e78	e97	C
89	e78	e98	C
89	e78	e101	C
89	e78	e138	C
89	e78	e147	C
89	e84	e186	C
89	e84	e191	C
89	e86	e262	C
89	e93	e136	C
89	e96	e177	C
89	e97	e98	C
89	e97	e101	C
89	e97	e138	C
89	e97	e147	C
89	e98	e138	C
89	e98	e147	C
89	e99	e104	C
89	e99	e108	C
89	e100	e102	C
89	e100	e103	C
89	e100	e118	C
89	e100	e144	C
89	e100	e150	C
89	e100	e151	C
89	e100	e154	C
89	e100	e155	C
89	e100	e208	C
89	e100	e210	C
89	e100	e233	C
89	e100	e235	C
89	e100	e258	C
89	e100	e264	C
89	e100	e273	C
89	e101	e138	C
89	e101	e147	C
89	e102	e103	C
89	e102	e118	C
89	e102	e144	C
89	e102	e150	C
89	e102	e151	C
89	e102	e154	C
89	e102	e155	C
89	e102	e208	C
89	e102	e210	C
89	e102	e233	C
89	e102	e235	C
89	e102	e258	C
89	e102	e264	C
89	e102	e273	C
89	e103	e118	C
89	e103	e144	C
89	e103	e150	C
89	e103	e151	C
89	e103	e154	C
89	e103	e155	C
89	e103	e208	C
89	e103	e210	C
89	e103	e233	C
89	e103	e235	C
89	e103	e258	C
89	e103	e264	C
89	e103	e273	C
89	e104	e108	C
89	e109	e280	C
89	e117	e121	C
89	e118	e144	C
89	e118	e150	C
89	e118	e151	C
89	e118	e154	C
89	e118	e155	C
89	e118	e208	C
89	e118	e210	C
89	e118	e233	C
89	e118	e235	C
89	e118	e258	C
89	e118	e264	C
89	e118	e273	C
89	e119	e152	C
89	e119	e259	C
89	e119	e274	C
89	e124	e183	C
89	e127	e205	C
89	e127	e206	C
89	e127	e230	C
89	e127	e231	C
89	e127	e252	C
89	e129	e130	C
89	e131	e166	C
89	e135	e175	C
89	e138	e147	C
89	e140	e247	C
89	e143	e190	C
89	e144	e150	C
89	e144	e151	C
89	e144	e154	C
89	e144	e155	C
89	e144	e208	C
89	e144	e210	C
89	e144	e233	C
89	e144	e235	C
89	e144	e258	C
89	e144	e264	C
89	e144	e273	C
89	e146	e212	C
89	e146	e213	C
89	e146	e237	C
89	e146	e238	C
89	e146	e270	C
89	e148	e272	C
89	e148	e276	C
89	e150	e151	C
89	e150	e154	C
89	e150	e155	C
89	e150	e208	C
89	e150	e210	C
89	e150	e233	C
89	e150	e235	C
89	e150	e258	C
89	e150	e264	C
89	e150	e273	C
89	e151	e154	C
89	e151	e155	C
89	e151	e208	C
89	e151	e210	C
89	e151	e233	C
89	e151	e235	C
89	e151	e258	C
89	e151	e264	C
89	e151	e273	C
89	e152	e259	C
89	e152	e274	C
89	e154	e155	C
89	e154	e208	C
89	e154	e210	C
89	e154	e233	C
89	e154	e235	C
89	e154	e258	C
89	e154	e264	C
89	e154	e273	C
89	e155	e208	C
89	e155	e210	C
89	e155	e233	C
89	e155	e235	C
89	e155	e258	C
89	e155	e264	C
89	e155	e273	C
89	e167	e217	C
89	e167	e242	C
89	e186	e191	C
89	e195	e218	C
89	e196	e198	C
89	e196	e219	C
89	e196	e221	C
89	e197	e220	C
89	e198	e219	C
89	e198	e221	C
89	e199	e223	C
89	e200	e224	C
89	e202	e227	C
89	e203	e228	C
89	e204	e229	C
89	e205	e206	C
89	e205	e230	C
89	e205	e231	C
89	e205	e248	C
89	e205	e252	C
89	e206	e230	C
89	e206	e231	C
89	e206	e248	C
89	e206	e252	C
89	e207	e232	C
89	e207	e265	C
89	e208	e210	C
89	e208	e233	C
89	e208	e235	C
89	e208	e258	C
89	e208	e264	C
89	e208	e273	C
89	e209	e234	C
89	e210	e233	C
89	e210	e235	C
89	e210	e258	C
89	e210	e264	C
89	e210	e273	C
89	e211	e236	C
89	e212	e213	C
89	e212	e237	C
89	e212	e238	C
89	e212	e270	C
89	e213	e237	C
89	e213	e238	C
89	e213	e270	C
89	e214	e239	C
89	e214	e271	C
89	e215	e240	C
89	e216	e241	C
89	e217	e242	C
89	e219	e221	C
89	e230	e231	C
89	e230	e248	C
89	e230	e252	C
89	e231	e248	C
89	e231	e252	C
89	e232	e265	C
89	e233	e235	C
89	e233	e258	C
89	e233	e264	C
89	e233	e273	C
89	e235	e258	C
89	e235	e264	C
89	e235	e273	C
89	e237	e238	C
89	e237	e270	C
89	e238	e270	C
89	e239	e271	C
89	e256	e257	C
89	e258	e264	C
89	e258	e273	C
89	e259	e274	C
89	e264	e273	C
89	e266	e269	C
89	e266	e287	C
89	e272	e276	C
89	e8	e48	C
89	e8	e79	C
89	e8	e141	C
89	e8	e168	C
89	e8	e187	C
89	e8	e244	C
89	e71	e248	C
89	e72	e269	C
89	e72	e287	C
89	e127	e248	C
89	e0	e116	NC
89	e0	e246	NC
89	e3	e104	NC
89	e4	e1	NC
89	e4	e16	NC
89	e7	e71	NC
89	e10	e101	NC
89	e11	e156	NC
89	e11	e243	NC
89	e12	e171	NC
89	e13	e44	NC
89	e16	e13	NC
89	e16	e149	NC
89	e17	e59	NC
89	e18	e83	NC
89	e18	e151	NC
89	e18	e170	NC
89	e19	e71	NC
89	e19	e245	NC
89	e19	e252	NC
89	e20	e187	NC
89	e21	e222	NC
89	e22	e108	NC
89	e23	e1	NC
89	e23	e20	NC
89	e23	e200	NC
89	e24	e21	NC
89	e24	e51	NC
89	e24	e68	NC
89	e27	e185	NC
89	e27	e267	NC
89	e28	e105	NC
89	e28	e135	NC
89	e28	e202	NC
89	e29	e232	NC
89	e32	e30	NC
89	e32	e203	NC
89	e34	e59	NC
89	e35	e159	NC
89	e35	e222	NC
89	e36	e7	NC
89	e36	e121	NC
89	e36	e182	NC
89	e37	e39	NC
89	e38	e17	NC
89	e38	e163	NC
89	e40	e101	NC
89	e41	e242	NC
89	e43	e98	NC
89	e46	e125	NC
89	e46	e145	NC
89	e47	e181	NC
89	e47	e222	NC
89	e48	e242	NC
89	e49	e14	NC
89	e49	e63	NC
89	e50	e25	NC
89	e53	e260	NC
89	e53	e276	NC
89	e54	e154	NC
89	e55	e38	NC
89	e58	e59	NC
89	e59	e149	NC
89	e60	e20	NC
89	e60	e287	NC
89	e62	e282	NC
89	e63	e14	NC
89	e63	e80	NC
89	e64	e56	NC
89	e66	e9	NC
89	e67	e229	NC
89	e70	e227	NC
89	e72	e228	NC
89	e72	e259	NC
89	e73	e176	NC
89	e75	e167	NC
89	e77	e238	NC
89	e80	e84	NC
89	e81	e283	NC
89	e82	e172	NC
89	e85	e80	NC
89	e86	e39	NC
89	e86	e100	NC
89	e87	e66	NC
89	e88	e4	NC
89	e88	e8	NC
89	e88	e197	NC
89	e89	e149	NC
89	e90	e50	NC
89	e90	e130	NC
89	e94	e13	NC
89	e95	e162	NC
89	e95	e246	NC
89	e96	e0	NC
89	e97	e6	NC
89	e97	e33	NC
89	e97	e80	NC
89	e97	e193	NC
89	e97	e264	NC
89	e98	e111	NC
89	e98	e195	NC
89	e99	e159	NC
89	e99	e279	NC
89	e99	e282	NC
89	e100	e262	NC
89	e101	e258	NC
89	e102	e139	NC
89	e103	e77	NC
89	e103	e211	NC
89	e103	e242	NC
89	e104	e266	NC
89	e105	e248	NC
89	e106	e36	NC
89	e106	e103	NC
89	e107	e165	NC
89	e107	e192	NC
89	e108	e216	NC
89	e109	e233	NC
89	e111	e14	NC
89	e111	e120	NC
89	e111	e206	NC
89	e112	e210	NC
89	e112	e277	NC
89	e114	e125	NC
89	e115	e62	NC
89	e116	e136	NC
89	e116	e253	NC
89	e117	e160	NC
89	e118	e143	NC
89	e119	e281	NC
89	e120	e32	NC
89	e120	e242	NC
89	e121	e146	NC
89	e121	e255	NC
89	e123	e41	NC
89	e124	e269	NC
89	e124	e282	NC
89	e125	e188	NC
89	e126	e189	NC
89	e126	e267	NC
89	e127	e203	NC
89	e129	e266	NC
89	e130	e16	NC
89	e130	e43	NC
89	e130	e268	NC
89	e131	e164	NC
89	e131	e274	NC
89	e132	e36	NC
89	e132	e265	NC
89	e133	e183	NC
89	e134	e49	NC
89	e135	e34	NC
89	e136	e97	NC
89	e136	e222	NC
89	e137	e58	NC
89	e137	e94	NC
89	e137	e112	NC
89	e138	e194	NC
89	e138	e214	NC
89	e138	e284	NC
89	e139	e270	NC
89	e140	e251	NC
89	e141	e44	NC
89	e141	e95	NC
89	e141	e115	NC
89	e141	e246	NC
89	e142	e97	NC
89	e143	e210	NC
89	e145	e90	NC
89	e145	e273	NC
89	e146	e117	NC
89	e146	e131	NC
89	e146	e142	NC
89	e147	e72	NC
89	e148	e19	NC
89	e150	e248	NC
89	e151	e14	NC
89	e152	e151	NC
89	e152	e241	NC
89	e153	e60	NC
89	e153	e263	NC
89	e154	e120	NC
89	e156	e157	NC
89	e156	e170	NC
89	e156	e230	NC
89	e159	e146	NC
89	e160	e7	NC
89	e161	e122	NC
89	e162	e192	NC
89	e166	e145	NC
89	e167	e192	NC
89	e167	e194	NC
89	e168	e208	NC
89	e170	e43	NC
89	e170	e112	NC
89	e170	e240	NC
89	e171	e24	NC
89	e172	e210	NC
89	e174	e25	NC
89	e174	e70	NC
89	e175	e136	NC
89	e177	e20	NC
89	e177	e237	NC
89	e178	e91	NC
89	e178	e108	NC
89	e179	e190	NC
89	e180	e229	NC
89	e181	e18	NC
89	e181	e180	NC
89	e181	e224	NC
89	e182	e15	NC
89	e182	e98	NC
89	e182	e269	NC
89	e183	e57	NC
89	e184	e49	NC
89	e184	e124	NC
89	e186	e241	NC
89	e187	e284	NC
89	e189	e127	NC
89	e189	e147	NC
89	e189	e185	NC
89	e191	e72	NC
89	e192	e87	NC
89	e193	e163	NC
89	e193	e170	NC
89	e194	e72	NC
89	e194	e138	NC
89	e195	e200	NC
89	e197	e195	NC
89	e198	e48	NC
89	e198	e146	NC
89	e198	e195	NC
89	e200	e277	NC
89	e201	e142	NC
89	e203	e168	NC
89	e204	e59	NC
89	e204	e243	NC
89	e204	e255	NC
89	e205	e158	NC
89	e206	e35	NC
89	e206	e196	NC
89	e207	e268	NC
89	e208	e29	NC
89	e208	e239	NC
89	e209	e199	NC
89	e209	e225	NC
89	e210	e30	NC
89	e211	e11	NC
89	e211	e34	NC
89	e212	e75	NC
89	e213	e245	NC
89	e215	e23	NC
89	e215	e230	NC
89	e215	e273	NC
89	e216	e256	NC
89	e217	e24	NC
89	e218	e59	NC
89	e218	e263	NC
89	e219	e163	NC
89	e219	e203	NC
89	e219	e267	NC
89	e221	e118	NC
89	e222	e91	NC
89	e223	e190	NC
89	e225	e226	NC
89	e225	e232	NC
89	e225	e250	NC
89	e227	e127	NC
89	e228	e94	NC
89	e228	e256	NC
89	e229	e18	NC
89	e229	e93	NC
89	e230	e78	NC
89	e231	e237	NC
89	e234	e114	NC
89	e238	e226	NC
89	e239	e5	NC
89	e239	e25	NC
89	e239	e60	NC
89	e239	e160	NC
89	e242	e94	NC
89	e242	e198	NC
89	e243	e22	NC
89	e243	e137	NC
89	e243	e142	NC
89	e243	e209	NC
89	e244	e63	NC
89	e245	e240	NC
89	e247	e52	NC
89	e250	e218	NC
89	e251	e45	NC
89	e253	e91	NC
89	e254	e4	NC
89	e254	e188	NC
89	e256	e226	NC
89	e258	e126	NC
89	e258	e265	NC
89	e259	e100	NC
89	e260	e221	NC
89	e260	e279	NC
89	e261	e13	NC
89	e261	e152	NC
89	e264	e255	NC
89	e266	e5	NC
89	e266	e79	NC
89	e267	e124	NC
89	e268	e227	NC
89	e269	e210	NC
89	e270	e144	NC
89	e275	e113	NC
89	e275	e155	NC
89	e276	e148	NC
89	e276	e163	NC
89	e276	e238	NC
89	e279	e33	NC
89	e279	e56	NC
89	e279	e288	NC
89	e280	e81	NC
89	e280	e174	NC
89	e284	e12	NC
89	e285	e10	NC
89	e285	e176	NC
89	e285	e224	NC
89	e285	e265	NC
89	e286	e275	NC
89	e288	e216	NC
89	e288	e253	NC
78	e1	e29	C
78	e3	e174	C
78	e4	e166	C
78	e9	e14	C
78	e9	e48	C
78	e9	e151	C
78	e9	e250	C
78	e10	e49	C
78	e10	e152	C
78	e13	e147	C
78	e13	e162	C
78	e13	e225	C
78	e13	e226	C
78	e14	e48	C
78	e14	e151	C
78	e14	e250	C
78	e17	e61	C
78	e18	e61	C
78	e19	e61	C
78	e20	e249	C
78	e21	e61	C
78	e22	e61	C
78	e26	e168	C
78	e37	e111	C
78	e37	e155	C
78	e37	e221	C
78	e37	e234	C
78	e37	e242	C
78	e42	e122	C
78	e42	e144	C
78	e42	e238	C
78	e46	e129	C
78	e46	e134	C
78	e46	e138	C
78	e48	e151	C
78	e48	e250	C
78	e49	e152	C
78	e50	e168	C
78	e51	e244	C
78	e51	e248	C
78	e62	e168	C
78	e70	e76	C
78	e70	e77	C
78	e71	e78	C
78	e72	e79	C
78	e76	e77	C
78	e81	e258	C
78	e81	e267	C
78	e86	e88	C
78	e86	e94	C
78	e88	e94	C
78	e92	e93	C
78	e95	e199	C
78	e95	e203	C
78	e95	e204	C
78	e95	e207	C
78	e110	e118	C
78	e110	e124	C
78	e110	e141	C
78	e110	e201	C
78	e111	e155	C
78	e111	e221	C
78	e111	e234	C
78	e111	e242	C
78	e112	e170	C
78	e113	e262	C
78	e118	e124	C
78	e118	e141	C
78	e118	e201	C
78	e119	e157	C
78	e119	e176	C
78	e119	e212	C
78	e119	e216	C
78	e120	e140	C
78	e120	e219	C
78	e121	e230	C
78	e122	e144	C
78	e123	e241	C
78	e124	e141	C
78	e124	e201	C
78	e126	e132	C
78	e126	e142	C
78	e126	e143	C
78	e126	e223	C
78	e128	e131	C
78	e129	e134	C
78	e129	e138	C
78	e130	e135	C
78	e130	e139	C
78	e132	e142	C
78	e132	e143	C
78	e132	e223	C
78	e133	e137	C
78	e134	e138	C
78	e135	e139	C
78	e136	e231	C
78	e136	e264	C
78	e140	e219	C
78	e141	e201	C
78	e142	e143	C
78	e142	e223	C
78	e143	e223	C
78	e144	e238	C
78	e147	e162	C
78	e147	e225	C
78	e147	e226	C
78	e149	e180	C
78	e151	e250	C
78	e154	e174	C
78	e155	e221	C
78	e155	e234	C
78	e155	e242	C
78	e162	e225	C
78	e162	e226	C
78	e168	e178	C
78	e168	e179	C
78	e168	e222	C
78	e168	e229	C
78	e177	e209	C
78	e177	e210	C
78	e182	e187	C
78	e188	e193	C
78	e189	e195	C
78	e191	e194	C
78	e191	e196	C
78	e194	e196	C
78	e199	e203	C
78	e199	e204	C
78	e199	e207	C
78	e202	e206	C
78	e203	e204	C
78	e203	e207	C
78	e204	e207	C
78	e217	e245	C
78	e218	e239	C
78	e220	e232	C
78	e221	e234	C
78	e221	e242	C
78	e225	e226	C
78	e228	e233	C
78	e231	e264	C
78	e234	e242	C
78	e237	e259	C
78	e244	e248	C
78	e252	e256	C
78	e254	e256	C
78	e255	e256	C
78	e257	e266	C
78	e257	e268	C
78	e258	e267	C
78	e266	e268	C
78	e26	e178	C
78	e26	e179	C
78	e26	e222	C
78	e26	e229	C
78	e50	e178	C
78	e50	e179	C
78	e50	e222	C
78	e50	e229	C
78	e62	e178	C
78	e62	e179	C
78	e62	e222	C
78	e62	e229	C
78	e122	e238	C
78	e2	e163	NC
78	e4	e196	NC
78	e4	e199	NC
78	e4	e203	NC
78	e6	e191	NC
78	e10	e238	NC
78	e13	e40	NC
78	e13	e83	NC
78	e14	e57	NC
78	e16	e9	NC
78	e21	e12	NC
78	e22	e262	NC
78	e23	e26	NC
78	e24	e35	NC
78	e25	e136	NC
78	e26	e33	NC
78	e28	e160	NC
78	e31	e151	NC
78	e35	e11	NC
78	e35	e192	NC
78	e36	e39	NC
78	e36	e147	NC
78	e37	e259	NC
78	e40	e22	NC
78	e40	e214	NC
78	e41	e229	NC
78	e42	e226	NC
78	e43	e185	NC
78	e44	e72	NC
78	e46	e232	NC
78	e46	e235	NC
78	e48	e44	NC
78	e49	e53	NC
78	e50	e66	NC
78	e51	e83	NC
78	e52	e54	NC
78	e52	e92	NC
78	e52	e200	NC
78	e53	e51	NC
78	e53	e128	NC
78	e57	e130	NC
78	e57	e198	NC
78	e58	e111	NC
78	e64	e139	NC
78	e65	e4	NC
78	e65	e112	NC
78	e66	e177	NC
78	e70	e263	NC
78	e72	e27	NC
78	e74	e36	NC
78	e78	e154	NC
78	e80	e96	NC
78	e83	e227	NC
78	e85	e176	NC
78	e89	e153	NC
78	e90	e162	NC
78	e90	e199	NC
78	e93	e60	NC
78	e93	e120	NC
78	e94	e75	NC
78	e96	e93	NC
78	e99	e166	NC
78	e100	e143	NC
78	e101	e22	NC
78	e105	e45	NC
78	e105	e190	NC
78	e106	e250	NC
78	e108	e116	NC
78	e116	e124	NC
78	e117	e163	NC
78	e120	e256	NC
78	e127	e95	NC
78	e129	e195	NC
78	e130	e198	NC
78	e131	e248	NC
78	e133	e94	NC
78	e134	e34	NC
78	e136	e37	NC
78	e137	e108	NC
78	e139	e88	NC
78	e139	e166	NC
78	e142	e88	NC
78	e145	e229	NC
78	e146	e131	NC
78	e148	e174	NC
78	e149	e20	NC
78	e149	e53	NC
78	e149	e140	NC
78	e149	e239	NC
78	e150	e193	NC
78	e151	e135	NC
78	e151	e213	NC
78	e151	e237	NC
78	e153	e45	NC
78	e162	e141	NC
78	e167	e61	NC
78	e167	e146	NC
78	e173	e99	NC
78	e175	e31	NC
78	e177	e61	NC
78	e177	e76	NC
78	e177	e158	NC
78	e180	e246	NC
78	e182	e89	NC
78	e182	e200	NC
78	e184	e174	NC
78	e185	e99	NC
78	e186	e46	NC
78	e186	e197	NC
78	e192	e185	NC
78	e194	e260	NC
78	e196	e248	NC
78	e197	e213	NC
78	e201	e72	NC
78	e201	e75	NC
78	e201	e117	NC
78	e202	e203	NC
78	e204	e34	NC
78	e204	e136	NC
78	e205	e89	NC
78	e206	e6	NC
78	e208	e0	NC
78	e209	e107	NC
78	e213	e40	NC
78	e213	e49	NC
78	e214	e16	NC
78	e214	e185	NC
78	e216	e148	NC
78	e218	e71	NC
78	e220	e26	NC
78	e222	e52	NC
78	e222	e242	NC
78	e223	e32	NC
78	e224	e41	NC
78	e226	e113	NC
78	e227	e249	NC
78	e228	e125	NC
78	e230	e55	NC
78	e231	e128	NC
78	e232	e112	NC
78	e234	e189	NC
78	e234	e240	NC
78	e236	e253	NC
78	e237	e87	NC
78	e238	e164	NC
78	e239	e167	NC
78	e240	e129	NC
78	e241	e0	NC
78	e244	e101	NC
78	e245	e219	NC
78	e249	e255	NC
78	e250	e65	NC
78	e250	e71	NC
78	e251	e10	NC
78	e251	e179	NC
78	e254	e185	NC
78	e255	e20	NC
78	e257	e115	NC
78	e264	e46	NC
78	e264	e226	NC
78	e266	e199	NC
78	e268	e37	NC
78	e268	e82	NC
78	e268	e88	NC
